"Tuesday, November 13, 2018",,,,,Trend,,,,,Page 1 of 1,
Start Time : 11/13/2018 22:01:20,,,,,,,,,,,
End Time : 11/13/2018 22:11:20,,,,,,,,,,,
 ,,,,,,,,,,,
,G,Point Name,,Historian,,Description,End Value,Units,S,Low Scale,High Scale
1,On,(A) MBS_ST6TEMP1-CV.UNIT0@NET0,,Auto Historian,,ST6 MODBUS TEMP1,45.370 ,,On,0,49.907
2,Off,(A) MBS_ST6HEATER1-MV.UNIT0@NET0,,Auto Historian,,ST6 MODBUS HEATER1,300.000 ,,On,0,49.907
3,Off,(A) MBS_ST6FAN4-MV.UNIT0@NET0,,Auto Historian,,ST6 MODBUS FAN4,200.000 ,,On,0,49.907
 ,,,,,,,,,,,
Date Time,,,MBS_ST6TEMP1-CV.UNIT0@NET0,MBS_ST6HEATER1-MV.UNIT0@NET0,MBS_ST6FAN4-MV.UNIT0@NET0,,,,,,
11/13/2018 22:11:20,,,45.370 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:19,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:18,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:17,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:16,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:15,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:14,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:13,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:12,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:11,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:10,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:09,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:08,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:07,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:06,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:05,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:04,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:03,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:02,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:01,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:11:00,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:59,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:58,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:57,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:56,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:55,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:54,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:53,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:52,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:51,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:50,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:49,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:48,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:47,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:46,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:45,,,45.310 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:44,,,45.250 ,300.000 ,200.000 ,,,,,,
11/13/2018 22:10:43,,,45.310 ,300.000 ,200.000 ,,,,,,
